Frame Number,Timecode,content_val,delta_hue,delta_lum,delta_sat
381,00:00:15.891,3.0176151761517613,2.5799457994579944,4.006775067750677,2.4661246612466123
382,00:00:15.933,0.9692863595302619,1.3780487804878048,0.8644986449864499,0.6653116531165312
383,00:00:15.974,2.727190605239386,3.073170731707317,3.029810298102981,2.078590785907859
384,00:00:16.016,4.772357723577236,5.291327913279133,5.197831978319783,3.8279132791327912
385,00:00:16.058,1.9742547425474255,1.4119241192411924,2.6531165311653115,1.8577235772357723
386,00:00:16.099,1.5654923215898826,1.8550135501355014,1.6531165311653115,1.1883468834688347
387,00:00:16.141,2.584010840108401,1.978319783197832,3.2913279132791327,2.4823848238482387
388,00:00:16.183,1.1973803071364049,1.829268292682927,0.9308943089430894,0.8319783197831978
389,00:00:16.225,4.0953026196928635,3.66260162601626,4.928184281842818,3.6951219512195124
390,00:00:16.266,0.9363143631436315,1.1205962059620596,0.9728997289972899,0.7154471544715447
391,00:00:16.308,3.853206865401987,2.430894308943089,5.121951219512195,4.006775067750677
392,00:00:16.350,2.523486901535682,2.3780487804878048,2.8604336043360434,2.331978319783198
393,00:00:16.391,1.0772357723577235,2.0420054200542004,0.6626016260162602,0.5271002710027101
394,00:00:16.433,1.0401987353206865,2.024390243902439,0.6165311653116531,0.4796747967479675
395,00:00:16.475,4.188346883468835,4.323848238482385,5.075880758807588,3.165311653116531
396,00:00:16.516,0.8983739837398375,1.7560975609756098,0.5487804878048781,0.3902439024390244
397,00:00:16.558,0.7411924119241192,1.2953929539295392,0.513550135501355,0.4146341463414634
398,00:00:16.600,3.3929539295392956,3.1205962059620598,4.234417344173441,2.823848238482385
399,00:00:16.642,0.8229448961156279,1.3184281842818428,0.6314363143631436,0.518970189701897
400,00:00:16.683,0.8685636856368563,1.5474254742547426,0.5785907859078591,0.4796747967479675
401,00:00:16.725,2.9814814814814814,2.5934959349593494,3.569105691056911,2.7818428184281845
402,00:00:16.767,1.0591689250225835,1.5785907859078592,0.943089430894309,0.6558265582655827
403,00:00:16.808,3.5794941282746158,1.7439024390243902,5.684281842818428,3.31029810298103
404,00:00:16.850,1.451219512195122,1.8617886178861789,1.353658536585366,1.1382113821138211
405,00:00:16.892,3.519873532068654,4.10840108401084,3.6124661246612466,2.8387533875338753
406,00:00:16.934,1.406955736224029,1.4132791327913279,1.6693766937669376,1.1382113821138211
407,00:00:16.975,4.682926829268293,5.388888888888889,5.212737127371274,3.4471544715447155
408,00:00:17.017,2.4155374887082206,2.68970189701897,2.613821138211382,1.943089430894309
409,00:00:17.059,4.920054200542006,4.70189701897019,6.107046070460704,3.951219512195122
410,00:00:17.100,2.9209575429087624,3.3360433604336044,3.3048780487804876,2.1219512195121952
411,00:00:17.142,4.70776874435411,5.691056910569106,4.518970189701897,3.913279132791328
412,00:00:17.184,3.663053297199639,5.132791327913279,3.279132791327913,2.5772357723577235
413,00:00:17.226,6.135049683830172,6.417344173441735,6.930894308943089,5.056910569105691
414,00:00:17.267,5.850045167118338,5.299457994579946,7.253387533875339,4.997289972899729
415,00:00:17.309,4.626919602529359,6.375338753387534,4.644986449864499,2.8604336043360434
416,00:00:17.351,4.856820234869015,5.9620596205962055,5.136856368563685,3.4715447154471546
417,00:00:17.392,8.615627822944896,7.989159891598916,10.582655826558266,7.275067750677507
418,00:00:17.434,6.131436314363143,8.382113821138212,5.856368563685637,4.1558265582655824
419,00:00:17.476,6.600722673893405,9.304878048780488,6.211382113821138,4.28590785907859
420,00:00:17.517,5.962059620596206,6.261517615176151,7.166666666666667,4.457994579945799
421,00:00:17.559,5.793134598012647,7.520325203252033,5.700542005420054,4.158536585365853
422,00:00:17.601,5.887985546522131,6.787262872628726,6.322493224932249,4.55420054200542
423,00:00:17.643,5.211382113821138,4.17479674796748,6.573170731707317,4.8861788617886175
424,00:00:17.684,5.01219512195122,5.159891598915989,6.0894308943089435,3.7872628726287263
425,00:00:17.726,6.924119241192411,8.524390243902438,7.215447154471545,5.032520325203252
426,00:00:17.768,6.772357723577237,7.594850948509485,8.051490514905149,4.670731707317073
427,00:00:17.809,9.092592592592592,11.36720867208672,9.707317073170731,6.203252032520325
428,00:00:17.851,9.280939476061427,12.012195121951219,9.535230352303524,6.2953929539295395
429,00:00:17.893,8.90379403794038,11.13279132791328,9.24119241192412,6.337398373983739
430,00:00:17.935,8.156278229448962,8.579945799457995,9.101626016260163,6.787262872628726
431,00:00:17.976,9.574074074074074,10.638211382113822,10.659891598915989,7.424119241192412
432,00:00:18.018,10.86449864498645,12.745257452574526,11.70460704607046,8.143631436314363
433,00:00:18.060,10.20460704607046,11.573170731707316,12.018970189701896,7.021680216802168
434,00:00:18.101,11.246160794941282,14.079945799457995,11.936314363143632,7.722222222222222
435,00:00:18.143,9.468383017163505,11.307588075880759,10.089430894308943,7.008130081300813
436,00:00:18.185,11.417344173441734,12.609756097560975,13.323848238482384,8.318428184281842
437,00:00:18.227,11.581300813008129,13.607046070460704,13.121951219512194,8.01490514905149
438,00:00:18.268,12.691056910569108,15.224932249322492,14.212737127371273,8.63550135501355
439,00:00:18.310,13.351400180668472,15.058265582655826,15.260162601626016,9.735772357723578
440,00:00:18.352,11.976964769647696,14.79539295392954,12.624661246612465,8.510840108401084
441,00:00:18.393,13.490966576332431,15.806233062330623,14.272357723577235,10.394308943089431
442,00:00:18.435,14.833333333333334,16.887533875338754,16.26558265582656,11.346883468834688
443,00:00:18.477,13.607497741644083,16.688346883468835,14.384823848238483,9.749322493224932
444,00:00:18.518,12.94805781391147,14.29810298102981,14.691056910569106,9.855013550135501
445,00:00:18.560,12.733514001806684,16.829268292682926,12.468834688346883,8.902439024390244
446,00:00:18.602,12.98780487804878,16.695121951219512,13.449864498644986,8.818428184281842
447,00:00:18.644,12.369467028003612,13.495934959349594,14.075880758807589,9.536585365853659
448,00:00:18.685,12.90063233965673,15.590785907859079,14.495934959349594,8.615176151761517
449,00:00:18.727,11.275067750677508,14.673441734417343,11.10840108401084,8.043360433604336
450,00:00:18.769,9.65672990063234,10.844173441734418,10.455284552845528,7.670731707317073
451,00:00:18.810,8.948961156278228,10.601626016260163,9.308943089430894,6.936314363143631
452,00:00:18.852,10.572719060523937,10.28319783197832,11.86449864498645,9.570460704607045
453,00:00:18.894,8.544715447154472,10.004065040650406,8.75609756097561,6.873983739837398
454,00:00:18.936,8.94308943089431,7.883468834688347,11.120596205962059,7.82520325203252
455,00:00:18.977,8.05374887082204,7.802168021680217,9.826558265582657,6.532520325203252
456,00:00:19.019,4.526648599819331,6.084010840108401,4.047425474254743,3.448509485094851
457,00:00:19.061,3.060975609756097,3.817073170731707,3.062330623306233,2.303523035230352
458,00:00:19.102,5.721770551038844,3.4471544715447155,8.109756097560975,5.60840108401084
459,00:00:19.144,1.4778681120144537,2.138211382113821,1.1910569105691058,1.1043360433604337
460,00:00:19.186,2.229448961156278,3.5447154471544717,1.5636856368563685,1.5799457994579946
461,00:00:19.228,4.335591689250227,4.788617886178862,4.3441734417344176,3.8739837398373984
462,00:00:19.269,1.8157181571815715,3.067750677506775,1.2818428184281843,1.0975609756097562
463,00:00:19.311,4.330171635049684,3.631436314363144,5.337398373983739,4.021680216802168
464,00:00:19.353,1.4760614272809394,1.897018970189702,1.3170731707317074,1.2140921409214092
465,00:00:19.394,3.6906052393857274,3.2737127371273713,4.53929539295393,3.258807588075881
466,00:00:19.436,4.549683830171635,3.803523035230352,5.55420054200542,4.291327913279133
467,00:00:19.478,1.921409214092141,2.924119241192412,1.5474254742547426,1.2926829268292683
468,00:00:19.519,2.1463414634146343,3.861788617886179,1.399728997289973,1.1775067750677506
469,00:00:19.561,3.4647696476964764,4.009485094850948,3.616531165311653,2.768292682926829
470,00:00:19.603,1.735772357723577,2.7127371273712737,1.3130081300813008,1.1815718157181572
471,00:00:19.645,4.959801264679314,4.943089430894309,5.742547425474255,4.193766937669377
472,00:00:19.686,57.63459801264679,92.14227642276423,50.481029810298104,30.28048780487805
473,00:00:19.728,1.2949412827461608,1.481029810298103,1.3130081300813008,1.0907859078590787
474,00:00:19.770,1.717705510388437,3.1504065040650406,1.1260162601626016,0.8766937669376694
475,00:00:19.811,1.7014453477868112,2.510840108401084,1.4498644986449865,1.1436314363143631
476,00:00:19.853,1.3342366757000903,2.0704607046070462,1.0338753387533874,0.8983739837398373
477,00:00:19.895,2.1327913279132793,3.765582655826558,1.3495934959349594,1.2831978319783197
478,00:00:19.937,1.3947606142728095,1.9742547425474255,1.1937669376693767,1.016260162601626
479,00:00:19.978,1.387985546522132,1.516260162601626,1.4065040650406504,1.2411924119241193
480,00:00:20.020,1.586720867208672,2.5311653116531163,1.1490514905149052,1.0799457994579946
481,00:00:20.062,2.2981029810298104,4.401084010840108,1.367208672086721,1.1260162601626016
482,00:00:20.103,1.9092140921409213,3.586720867208672,1.1070460704607046,1.0338753387533874
483,00:00:20.145,1.8748870822041555,3.4037940379403793,1.119241192411924,1.1016260162601625
484,00:00:20.187,1.8003613369467029,2.997289972899729,1.3604336043360434,1.043360433604336
485,00:00:20.229,2.5239385727190604,4.626016260162602,1.551490514905149,1.3943089430894309
486,00:00:20.270,2.5749774164408312,4.873983739837398,1.5311653116531165,1.3197831978319783
487,00:00:20.312,1.8044263775971092,2.730352303523035,1.399728997289973,1.2831978319783197
488,00:00:20.354,2.6052393857271907,5.262872628726288,1.4281842818428185,1.1246612466124661
489,00:00:20.395,2.568654019873532,4.8983739837398375,1.5203252032520325,1.2872628726287263
490,00:00:20.437,2.322041553748871,4.44579945799458,1.315718157181572,1.2046070460704608
491,00:00:20.479,2.537037037037037,4.696476964769648,1.467479674796748,1.4471544715447155
492,00:00:20.520,3.1454381210478766,6.184281842818428,1.6951219512195121,1.556910569105691
493,00:00:20.562,2.6901535682023483,5.024390243902439,1.5636856368563685,1.4823848238482384
494,00:00:20.604,2.6531165311653115,4.634146341463414,1.7628726287262872,1.562330623306233
495,00:00:20.646,1.771906052393857,2.741192411924119,1.3590785907859078,1.2154471544715446
496,00:00:20.687,1.5745257452574526,2.2642276422764227,1.3035230352303524,1.1558265582655827
497,00:00:20.729,1.390695573622403,2.037940379403794,1.1598915989159893,0.9742547425474255
498,00:00:20.771,1.587624209575429,2.8021680216802167,0.962059620596206,0.9986449864498645
499,00:00:20.812,1.4376693766937667,2.2046070460704605,1.0284552845528456,1.0799457994579946
500,00:00:20.854,1.2289972899728998,1.5447154471544715,1.0907859078590787,1.051490514905149
501,00:00:20.896,1.3893405600722675,1.7357723577235773,1.2750677506775068,1.1571815718157181
502,00:00:20.938,1.270551038843722,1.7411924119241193,1.1165311653116532,0.9539295392953929
503,00:00:20.979,1.677958446251129,2.3048780487804876,1.5203252032520325,1.2086720867208671
504,00:00:21.021,1.7773261065943995,2.9661246612466123,1.2913279132791329,1.0745257452574526
505,00:00:21.063,2.015356820234869,2.803523035230352,1.7181571815718157,1.524390243902439
506,00:00:21.104,1.509936766034327,1.5799457994579946,1.6219512195121952,1.3279132791327912
507,00:00:21.146,2.3093947606142726,2.5582655826558267,2.7493224932249323,1.6205962059620596
508,00:00:21.188,1.7723577235772359,2.727642276422764,1.329268292682927,1.2601626016260163
509,00:00:21.230,2.2235772357723578,3.7018970189701896,1.670731707317073,1.2981029810298104
510,00:00:21.271,1.9760614272809394,3.2818428184281845,1.4688346883468835,1.1775067750677506
511,00:00:21.313,1.9037940379403793,3.002710027100271,1.5542005420054201,1.1544715447154472
512,00:00:21.355,3.014001806684733,5.510840108401084,1.6680216802168022,1.8631436314363143
513,00:00:21.396,2.7971996386630535,4.979674796747967,1.8712737127371273,1.5406504065040652
514,00:00:21.438,2.0311653116531168,3.3821138211382116,1.4146341463414633,1.2967479674796747
515,00:00:21.480,2.062330623306233,3.4742547425474255,1.5203252032520325,1.1924119241192412
516,00:00:21.521,1.6047877145438123,2.289972899728997,1.3211382113821137,1.2032520325203253
517,00:00:21.563,1.8274616079494128,3.0636856368563685,1.3170731707317074,1.1016260162601625
518,00:00:21.605,1.6531165311653115,2.7425474254742546,1.2168021680216803,1.0
519,00:00:21.647,1.9141824751580847,3.4661246612466123,1.0826558265582655,1.1937669376693767
520,00:00:21.688,1.3283649503161699,1.8373983739837398,0.991869918699187,1.1558265582655827
521,00:00:21.730,2.5221318879855468,5.143631436314363,1.1747967479674797,1.2479674796747968
522,00:00:21.772,1.7981029810298104,3.4959349593495936,0.8726287262872628,1.0257452574525745
523,00:00:21.813,1.7380307136404696,3.207317073170732,0.9539295392953929,1.0528455284552845
524,00:00:21.855,1.329268292682927,2.0365853658536586,0.9607046070460704,0.9905149051490515
525,00:00:21.897,1.3717253839205057,2.0311653116531163,0.9878048780487805,1.0962059620596205
526,00:00:21.939,1.3378500451671185,2.048780487804878,0.9471544715447154,1.0176151761517616
527,00:00:21.980,1.8866305329719966,2.9715447154471546,1.4173441734417345,1.2710027100271002
528,00:00:22.022,1.8008130081300813,2.4634146341463414,1.6666666666666667,1.2723577235772359
529,00:00:22.064,1.6770551038843722,2.2086720867208673,1.4336043360433603,1.3888888888888888
530,00:00:22.105,1.3925022583559168,1.8224932249322494,1.1422764227642277,1.2127371273712737
531,00:00:22.147,1.4774164408310748,2.2642276422764227,1.0447154471544715,1.1233062330623307
532,00:00:22.189,1.6296296296296295,2.543360433604336,1.2276422764227641,1.1178861788617886
533,00:00:22.231,1.745257452574526,2.7249322493224932,1.3401084010840107,1.170731707317073
534,00:00:22.272,1.6770551038843724,2.747967479674797,1.2411924119241193,1.0420054200542006
535,00:00:22.314,1.3590785907859078,1.978319783197832,1.0907859078590787,1.008130081300813
536,00:00:22.356,1.4227642276422763,2.0555555555555554,1.1802168021680217,1.032520325203252
537,00:00:22.397,1.2863595302619693,1.3766937669376693,1.2899728997289972,1.1924119241192412
538,00:00:22.439,1.5754290876242096,2.5013550135501355,1.1612466124661247,1.0636856368563685
539,00:00:22.481,1.5903342366757,2.227642276422764,1.2208672086720866,1.3224932249322494
540,00:00:22.522,2.286359530261969,4.467479674796748,1.1341463414634145,1.2574525745257452
541,00:00:22.564,2.107046070460705,2.859078590785908,1.8333333333333333,1.6287262872628727
542,00:00:22.606,1.9588979223125564,3.196476964769648,1.524390243902439,1.1558265582655827
543,00:00:22.648,2.0627822944896117,3.978319783197832,1.1449864498644986,1.065040650406504
544,00:00:22.689,1.7556458897922314,2.8089430894308944,1.1937669376693767,1.2642276422764227
545,00:00:22.731,1.7764227642276422,2.597560975609756,1.3184281842818428,1.4132791327913279
546,00:00:22.773,1.6061427280939473,2.2018970189701896,1.4078590785907859,1.2086720867208671
547,00:00:22.814,2.568654019873532,4.481029810298103,1.594850948509485,1.6300813008130082
548,00:00:22.856,1.985546522131888,3.453929539295393,1.2655826558265582,1.2371273712737128
549,00:00:22.898,1.8229448961156278,2.494579945799458,1.52710027100271,1.4471544715447155
550,00:00:22.940,2.197831978319783,4.403794037940379,1.0826558265582655,1.1070460704607046
551,00:00:22.981,1.8387533875338755,3.5880758807588076,0.8753387533875339,1.0528455284552845
552,00:00:23.023,1.3215898825654921,1.8401084010840107,1.0582655826558265,1.0663956639566397
553,00:00:23.065,1.5013550135501355,2.5311653116531163,0.9607046070460704,1.0121951219512195
554,00:00:23.106,1.6991869918699187,2.7466124661246614,1.2384823848238482,1.1124661246612466
555,00:00:23.148,1.9168925022583558,3.4471544715447155,1.2073170731707317,1.0962059620596205
556,00:00:23.190,1.8075880758807588,3.035230352303523,1.3252032520325203,1.062330623306233
557,00:00:23.232,2.773261065943993,5.494579945799458,1.532520325203252,1.2926829268292683
558,00:00:23.273,2.155826558265583,3.962059620596206,1.2425474254742548,1.2628726287262872
559,00:00:23.315,1.7917795844625113,1.8550135501355014,1.9905149051490514,1.529810298102981
560,00:00:23.357,1.9019873532068654,2.3265582655826558,1.9390243902439024,1.4403794037940378
561,00:00:23.398,1.8550135501355012,1.8428184281842819,2.241192411924119,1.481029810298103
562,00:00:23.440,2.093044263775971,3.5582655826558267,1.456639566395664,1.2642276422764227
563,00:00:23.482,1.7606142728093948,2.350948509485095,1.6490514905149052,1.2818428184281843
564,00:00:23.523,2.0962059620596207,3.5420054200542004,1.4403794037940378,1.3062330623306233
565,00:00:23.565,1.6359530261969286,2.4430894308943087,1.3224932249322494,1.1422764227642277
566,00:00:23.607,2.1264679313459802,3.5176151761517613,1.567750677506775,1.2940379403794038
567,00:00:23.649,1.5808491418247514,2.3387533875338753,1.3319783197831978,1.0718157181571815
568,00:00:23.690,1.415085817524842,1.9823848238482384,1.2140921409214092,1.048780487804878
569,00:00:23.732,1.2506775067750677,1.7276422764227641,1.0121951219512195,1.0121951219512195
570,00:00:23.774,1.518970189701897,2.7628726287262872,0.9227642276422764,0.8712737127371274
571,00:00:23.815,1.9259259259259258,3.6666666666666665,1.084010840108401,1.02710027100271
572,00:00:23.857,68.49457994579946,73.5,78.23035230352303,53.75338753387534
573,00:00:23.899,0.14272809394760613,0.1842818428184282,0.07723577235772358,0.16666666666666666
574,00:00:23.941,1.3301716350496837,1.8590785907859078,1.1585365853658536,0.9728997289972899
575,00:00:23.982,0.15989159891598917,0.17208672086720866,0.11246612466124661,0.1951219512195122
576,00:00:24.024,1.3089430894308942,1.7520325203252032,1.2018970189701896,0.9728997289972899
577,00:00:24.066,0.6440831074977417,1.1382113821138211,0.27100271002710025,0.5230352303523035
578,00:00:24.107,0.8166214995483289,1.0989159891598916,0.6883468834688347,0.6626016260162602
579,00:00:24.149,0.4290876242095754,0.3617886178861789,0.3888888888888889,0.5365853658536586
580,00:00:24.191,0.865401987353207,1.10840108401084,0.7303523035230353,0.7574525745257452
581,00:00:24.233,0.8586269196025293,1.2466124661246611,0.45663956639566394,0.8726287262872628
582,00:00:24.274,0.8044263775971093,1.0934959349593496,0.6544715447154471,0.6653116531165312
583,00:00:24.316,0.5121951219512195,0.6016260162601627,0.4105691056910569,0.524390243902439
584,00:00:24.358,1.6838301716350497,2.4254742547425474,1.399728997289973,1.2262872628726287
585,00:00:24.399,0.6264679313459801,0.926829268292683,0.3821138211382114,0.5704607046070461
586,00:00:24.441,1.9448961156278228,2.6951219512195124,1.8577235772357723,1.2818428184281843
587,00:00:24.483,0.8053297199638663,1.4525745257452574,0.4159891598915989,0.5474254742547425
588,00:00:24.524,2.210930442637759,3.005420054200542,2.1151761517615175,1.5121951219512195
589,00:00:24.566,0.8432700993676603,1.1964769647696476,0.44986449864498645,0.8834688346883469
590,00:00:24.608,1.6481481481481481,1.8766937669376693,1.7439024390243902,1.3238482384823849
591,00:00:24.650,1.1160794941282746,2.2750677506775068,0.42140921409214094,0.6517615176151762
592,00:00:24.691,2.1296296296296298,3.410569105691057,1.5365853658536586,1.4417344173441735
593,00:00:24.733,1.577687443541102,2.467479674796748,0.967479674796748,1.2981029810298104
594,00:00:24.775,1.051490514905149,1.8279132791327912,0.575880758807588,0.7506775067750677
595,00:00:24.816,1.1088527551942187,1.6504065040650406,0.8414634146341463,0.8346883468834688
596,00:00:24.858,2.1531165311653115,3.665311653116531,1.6341463414634145,1.1598915989159893
597,00:00:24.900,1.9715447154471546,3.448509485094851,1.2303523035230353,1.2357723577235773
598,00:00:24.942,4.151761517615176,7.302168021680217,3.193766937669377,1.9593495934959348
